file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split,x_min_cm,x_max_cm
C146770_0,C146770_0,C146770,BIXYYZIIJIXVFW-UHFFFAOYSA-N,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1O,PERKIN-ELMER 21 (GRATING),622.6,3908.06,2769,4,False,False,TRANSMISSION,confirm,624.0,3908.0
C14705465_0,C14705465_0,C14705465,LDGUNOCOVLVHRU-UHFFFAOYSA-N,CCP(Cl)(Cl)=[Se],"Not specified, most likely a prism, grating, or hybrid spect",599.706,3984.46,4422,4,False,True,TRANSMISSION,confirm,600.0,3984.0
C1470571_1,C1470571_1,C1470571,OQERFUGURPLBQH-UHFFFAOYSA-N,Cc1ccc(O)c(C(=O)c2ccccc2)c1,"Not specified, most likely a prism, grating, or hybrid spect",628.08546987074,4878.048780487806,2119,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C1470797_0,C1470797_0,C1470797,OKJFKPFBSPZTAH-UHFFFAOYSA-N,O=C(c1ccc(O)cc1)c1ccc(O)cc1O,"Not specified, most likely a prism, grating, or hybrid spect",625.0703204110462,4965.24329692155,2046,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C14746986_0,C14746986_0,C14746986,DSARFHOMZQKBFZ-UHFFFAOYSA-N,NC(=O)N1CCNC1=O,PERKIN-ELMER 521 (GRATING),242.93,3806.0,2336,4,False,False,TRANSMISSION,confirm,400.0,3806.0
C1475123_1,C1475123_1,C1475123,RDMKUSDLLGKMCK-UHFFFAOYSA-N,CC(O)c1cc(Cl)ccc1Cl,"Not specified, most likely a prism, grating, or hybrid spect",627.9158843881273,4882.8125,2130,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C14756037_0,C14756037_0,C14756037,IEAUKTACQUVNLS-HNQUOIGGSA-N,O=C/C=C/c1cccs1,DOW KBr FOREPRISM-GRATING,457.0,3800.0,3344,2,False,False,TRANSMISSION,confirm,458.0,3800.0
C14803726_0,C14803726_0,C14803726,XULGIYKLMVSIEC-UHFFFAOYSA-N,COC(=O)Nc1ccc(OC)cc1,"Not specified, most likely a grating spectrometer.",664.8670930680958,4933.399111988159,1955,4,False,False,TRANSMISSION,confirm,666.0,4000.0
C1480906_0,C1480906_0,C1480906,YTHFUVWHVNGBAA-UHFFFAOYSA-N,O=c1[nH]c(F)nc2[nH]cnc12,PERKIN-ELMER 21 (GRATING),604.457,4013.0,3396,2,False,False,TRANSMISSION,confirm,606.0,4000.0
C148243_1,C148243_1,C148243,MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oc1cccc2cccnc12,BECKMAN IR-9 (GRATING),401.0,3816.0,3416,2,False,False,TRANSMISSION,confirm,402.0,3816.0
C14833648_0,C14833648_0,C14833648,HDESZAGGYOKPFH-UHFFFAOYSA-N,CC(=O)OC12CC(OC1=O)C1OC(C)(C)OC1C2,CARY 90 (GRATING),447.891,4001.56,3820,4,False,False,TRANSMISSION,confirm,448.0,4000.0
C1483427_0,C1483427_0,C1483427,MBELUIWNSOZTSD-UHFFFAOYSA-N,CN(Cc1ccccc1)CN(C)Cc1ccccc1,PERKIN-ELMER 21 (GRATING),666.0,4000.0,3335,2,False,False,,confirm,666.0,4000.0
C14850227_0,C14850227_0,C14850227,YCTDZYMMFQCTEO-ALCCZGGFSA-N,CC/C=C\CCCC,BECKMAN IR-12 (GRATING),411.0,4000.0,3590,2,False,False,TRANSMISSION,confirm,412.0,4000.0
C14850238_2,C14850238_2,C14850238,IRUCBBFNLDIMIK-BQYQJAHWSA-N,CCC/C=C/CCC,BECKMAN IR-12 (GRATING),200.0,4000.0,3801,2,False,False,TRANSMISSION,confirm,400.0,4000.0
C148538_1,C148538_1,C148538,JJVNINGBHGBWJH-UHFFFAOYSA-N,COc1cccc(C=O)c1O,"Not specified, most likely a prism, grating, or hybrid spect",625.0078125976574,4935.834155972359,2165,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1485456_0,C1485456_0,C1485456,AWQLSDWSCCCQEQ-UHFFFAOYSA-N,CC(CN(C)C)Oc1c(Cl)cccc1Cl.Cl,PERKIN-ELMER 21 (GRATING),649.7134763569265,5010.0200400801605,2737,2,True,False,TRANSMISSION,confirm,650.0,4000.0
C1486915_0,C1486915_0,C1486915,GGMXAOMOXTXJBU-UHFFFAOYSA-N,CC1(C)C(O)C2(CCCCC2)C1N1CCCCC1,"Not specified, most likely a prism, grating, or hybrid spect",625.0156253906348,4950.495049504951,2058,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1486926_0,C1486926_0,C1486926,CFSSULJRBHLDFX-UHFFFAOYSA-N,CN(C)C1C(C)(C)C(O)C1(C)C,"Not specified, most likely a prism, grating, or hybrid spect",624.7266820765915,4868.549172346641,2051,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C149166_1,C149166_1,C149166,HQFWVSGBVLEQGA-UHFFFAOYSA-N,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,"Not specified, most likely a prism, grating, or hybrid spect",646.6088598345975,4948.045522018803,1879,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C14919018_1,C14919018_1,C14919018,YCTDZYMMFQCTEO-FNORWQNLSA-N,CC/C=C/CCCC,BECKMAN IR-12 (GRATING),200.0,4000.0,3801,2,False,False,TRANSMISSION,confirm,400.0,4000.0
C14920935_0,C14920935_0,C14920935,NTRDKVXVLNOVCS-UHFFFAOYSA-N,C[Si](C)(O[Si](C)(c1ccccc1)c1ccccc1)c1ccccc1,PERKIN-ELMER 521 (GRATING),261.0,3818.0,3558,2,False,False,,confirm,400.0,3818.0
C149304_0,C149304_0,C149304,YXIWHUQXZSMYRE-UHFFFAOYSA-N,Sc1nc2ccccc2s1,BECKMAN IR-12 (GRATING),253.0,4000.0,3748,2,False,False,TRANSMISSION,confirm,400.0,4000.0
C1493272_1,C1493272_1,C1493272,PWKNBLFSJAVFAB-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1F,DOW KBr FOREPRISM-GRATING,437.0,3804.0,3368,2,False,False,TRANSMISSION,confirm,438.0,3804.0
C14938353_0,C14938353_0,C14938353,ZNPSUQQXTRRSBM-UHFFFAOYSA-N,CCCCCc1ccc(O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.0,4933.399111988159,2056,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C14944139_0,C14944139_0,C14944139,QODAUEJILFBJKF-UHFFFAOYSA-N,Cc1cc(O)c2c(c1O)C1C=CC2C1,"Not specified, most likely a prism, grating, or hybrid spect",624.9882814697224,5000.0,2103,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C149735_1,C149735_1,C149735,PYOKUURKVVELLB-UHFFFAOYSA-N,COC(OC)OC,PERKIN-ELMER 521 (GRATING),246.0,3818.0,3573,2,False,False,TRANSMISSION,confirm,400.0,3818.0
C149746_0,C149746_0,C149746,GNEPOXWQWFSSOU-UHFFFAOYSA-N,C[Si](Cl)(Cl)c1ccccc1,PERKIN-ELMER 521 (GRATING),213.0,3824.0,3612,2,False,False,,confirm,400.0,3824.0
C14979396_1,C14979396_1,C14979396,BKQICAFAUMRYLZ-UHFFFAOYSA-N,CCCC(C)C(O)CC,BECKMAN IR-9 (GRATING),405.887,3807.91,3661,2,False,False,TRANSMISSION,confirm,406.0,3806.0
C1498517_0,C1498517_0,C1498517,YZBOZNXACBQJHI-UHFFFAOYSA-N,CCOP(=O)(Cl)Cl,DOW KBr FOREPRISM-GRATING,450.175,3800.7,3834,4,False,False,TRANSMISSION,confirm,452.0,3800.0
C149871_0,C149871_0,C149871,ODHCTXKNWHHXJC-UHFFFAOYSA-N,O=C1CCC(C(=O)O)N1,PERKIN-ELMER,648.3108261424858,4926.108374384237,2229,4,False,False,TRANSMISSION,confirm,650.0,4000.0
C1501060_1,C1501060_1,C1501060,NNOGMCQLKMLNPL-UHFFFAOYSA-N,CCOC(=O)CCC(C(C)=O)C(=O)OCC,DOW KBr FOREPRISM-GRATING,465.0,3800.0,3336,2,False,False,TRANSMISSION,confirm,466.0,3800.0
C15024109_0,C15024109_0,C15024109,FNKKDQKBNWQMMW-UHFFFAOYSA-N,Cc1ccc(OC(=O)c2ccc(Cl)cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",628.8240361699586,4914.004914004914,2128,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C1502950_0,C1502950_0,C1502950,FZJYQGFGNHGSFX-UHFFFAOYSA-N,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341.Cl,PERKIN-ELMER 21 (GRATING),651.0,4000.0,3350,2,True,False,TRANSMISSION,confirm,652.0,4000.0
C1504967_0,C1504967_0,C1504967,NSWUTXBQZUULLQ-UHFFFAOYSA-N,CCOc1ccc(C2CCCCC2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",627.9158843881273,4970.178926441352,2085,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C150607_1,C150607_1,C150607,GVPWHKZIJBODOX-UHFFFAOYSA-N,c1ccc(CSSCc2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",628.689622220406,4918.839153959666,2074,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C15080258_0,C15080258_0,C15080258,NFHXOQDPQIQPKT-HDGHKHHHSA-N,CC1(C)O[C@@H]2C(O)[C@@]3(COC(C)(C)O3)OC[C@H]2O1,BECKMAN IR-9 (GRATING),402.0,3800.0,3399,2,False,False,TRANSMISSION,confirm,402.0,3800.0
C1508947_0,C1508947_0,C1508947,YSWDCQJTPYALJE-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CCC(=O)C(C)(CCC(=O)O)C3CCC12C,BECKMAN IR-7,602.915,4018.75,4688,4,False,False,TRANSMISSION,confirm,604.0,4000.0
C1509393_0,C1509393_0,C1509393,BCMRIYGWARNVDI-UHFFFAOYSA-N,CC12CC(=O)C(O)=C1CCC1C2CCC2(C)C(O)CCC12,PERKIN-ELMER 21 (GRATING),662.0,4000.0,3339,2,False,False,,confirm,662.0,4000.0
C1509406_0,C1509406_0,C1509406,HYYXLHSTZSNUIA-UHFFFAOYSA-N,CC(=O)OC1=C2CCC3C(CCC4(C)C(OC(C)=O)CCC34)C2(C)CC1=O,PERKIN-ELMER 21 (GRATING),662.0,4000.0,3339,2,False,False,,confirm,662.0,4000.0
C1509451_0,C1509451_0,C1509451,WGNHYETZCSPJTP-UHFFFAOYSA-N,CC(=O)OC1CCC2C3CCC4OCCC4(C)C3CCC12C,PERKIN-ELMER 21 (GRATING),667.0,4000.0,3334,2,False,False,,confirm,668.0,4000.0
C1509473_0,C1509473_0,C1509473,QYFCQUMQUQZBSH-UHFFFAOYSA-N,CC(=O)OC1CCC2C3CCC4OC(=O)CC4(C)C3CCC12C,PERKIN-ELMER 21 (GRATING),668.0,4000.0,3333,2,False,False,,confirm,668.0,4000.0
C151064_0,C151064_0,C151064,WEJDYJKJPUPMLH-UHFFFAOYSA-N,CC(C)(N)Cc1ccc(Cl)cc1.Cl,PERKIN-ELMER 21 (GRATING),661.2663250123987,4990.0199600798405,2676,2,True,False,TRANSMISSION,confirm,662.0,4000.0
C15129018_0,C15129018_0,C15129018,KUKJEFXPECNHOR-UHFFFAOYSA-N,Nc1c(Cl)ncn2[nH]c(=O)nc12,PERKIN-ELMER 221 (GRATING),604.129,4008.0,3399,2,False,False,,confirm,606.0,4000.0
C15148808_0,C15148808_0,C15148808,WJUUZHQWGKSLIJ-UHFFFAOYSA-N,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1.Cl,PERKIN-ELMER 21 (GRATING),660.0,4000.0,3341,2,True,False,TRANSMISSION,confirm,660.0,4000.0
C151564_1,C151564_1,C151564,NOWKCMXCCJGMRR-UHFFFAOYSA-N,C1CN1,"Not specified, most likely a prism, grating, or hybrid spect",625.0156253906348,4807.692307692308,2102,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15180195_0,C15180195_0,C15180195,VKAHDYVBDKUCMN-UHFFFAOYSA-N,Nc1c(Cl)ncnc1NNC(=O)OCc1ccccc1,PERKIN-ELMER 521 (GRATING),282.46,3814.29,2209,4,False,False,TRANSMISSION,confirm,400.0,3814.0
C15208307_0,C15208307_0,C15208307,RCEMTSCJFPZWPN-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1c3ccccc3ccn21,"Not specified, most likely a prism, grating, or hybrid spect",624.754003111275,4967.709885742673,2103,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15224256_0,C15224256_0,C15224256,ADHQLIGSIQGNBW-UHFFFAOYSA-N,O=C(c1ccccc1)c1c[nH]c2ccccc12,BECKMAN IR-9 (GRATING),400.0,3800.0,3401,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C15224881_0,C15224881_0,C15224881,QPGWMTLYKYBJSB-UHFFFAOYSA-N,CCCCCCCCCCCCC1CCCS(=O)(=O)O1,BECKMAN IR-12 (GRATING),200.0,3994.0,3795,2,False,False,TRANSMISSION,confirm,400.0,3994.0
C1523122_0,C1523122_0,C1523122,PNBOBRKDXRJMTL-UHFFFAOYSA-N,O=C(Oc1ccccc1[N+](=O)[O-])c1ccccc1,DOW KBr FOREPRISM-GRATING,459.0,3800.0,3342,2,False,False,TRANSMISSION,confirm,460.0,3800.0
C15232969_0,C15232969_0,C15232969,MUSXBUOOSTWNCY-UHFFFAOYSA-N,C1=CC(c2ccccc2)CCC1,"Not specified, most likely a prism, grating, or hybrid spect",627.9474282413076,4982.561036372696,2032,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C152450709_0,C152450709_0,C152450709,LEBXDEWWHIETJM-UHFFFAOYSA-N,CC1(C)NC(=S)C(C)(C)N1N=O,BECKMAN IR-9 (GRATING),401.0,3804.0,3404,2,False,False,TRANSMISSION,confirm,402.0,3804.0
C1527953_0,C1527953_0,C1527953,WVTWCMFTBSTXFK-UHFFFAOYSA-N,CCCCCCCCCC=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"Not specified, most likely a grating spectrometer.",665.7612313919735,4918.839153959666,1949,4,False,False,TRANSMISSION,confirm,666.0,4000.0
C1527975_0,C1527975_0,C1527975,SJUYYAXVFFVQNX-UHFFFAOYSA-N,CCCCCC=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],PERKIN-ELMER,648.9292667099286,4933.399111988159,1991,4,False,False,TRANSMISSION,confirm,650.0,4000.0
C1528741_0,C1528741_0,C1528741,BDLNCFCZHNKBGI-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.2579188915428,4933.399111988159,2108,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15290296_0,C15290296_0,C15290296,GKAWVRLBRQRXAG-UHFFFAOYSA-N,C[Si](C)(C)c1ccc(C(=O)O)cc1,BAIRD (GRATING),625.0,4000.0,3376,2,False,False,,confirm,626.0,4000.0
C153184_0,C153184_0,C153184,IKGXIBQEEMLURG-UHFFFAOYSA-N,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,PERKIN-ELMER 21 (GRATING),663.0,4000.0,3338,2,False,False,,confirm,664.0,4000.0
C153285564_0,C153285564_0,C153285564,BYTUYCJYACKIDG-UHFFFAOYSA-N,Cn1c(=O)c2nc([N+](=O)[O-])n(C)c2n(C)c1=O,PERKIN-ELMER,646.5085306800623,4837.929366231253,2011,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C15328877_0,C15328877_0,C15328877,FPSVMWLWFSURME-WIXOJMCHSA-N,O=C1NC(=S)S/C1=C/C=C\c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",626.04079281806,4950.495049504951,2115,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C1533206_1,C1533206_1,C1533206,GIVFXLVPKFXTCU-UHFFFAOYSA-N,CC(CC(=O)c1ccccc1)c1ccccc1,BAIRD (PRISM),625.18755626688,4975.124378109454,2868,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C15332679_0,C15332679_0,C15332679,BIENNPBMRHEDOY-UHFFFAOYSA-N,C=C(Cl)CNc1ccccc1,BECKMAN IR-4 (HYBRID PRISM-GRATING),625.0,4000.0,3376,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C15336739_0,C15336739_0,C15336739,CPHUZBQLLNFATG-UHFFFAOYSA-N,CCOP(=O)(OCC)C(C)O,"Not specified, most likely a prism, grating, or hybrid spect",624.4458043486406,4434.589800443459,2069,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15364553_0,C15364553_0,C15364553,HSROKCVTEYMWHO-UHFFFAOYSA-N,BrC12c3ccccc3C(c3ccccc31)c1ccccc12,"Not specified, most likely a prism, grating, or hybrid spect",665.289,3987.61,4021,4,False,False,TRANSMISSION,confirm,666.0,3986.0
C15375481_0,C15375481_0,C15375481,LNXZDZDPYBPHAM-UHFFFAOYSA-N,CCCN1c2ccccc2Sc2ccccc21,"Not specified, most likely a grating spectrometer.",645.2528746015564,5035.246727089628,1982,4,False,False,TRANSMISSION,confirm,646.0,4000.0
C153786_0,C153786_0,C153786,CFRFHWQYWJMEJN-UHFFFAOYSA-N,Nc1ccc2c(c1)Cc1ccccc1-2,BAIRD (PRISM),630.024444948464,5000.0,2846,2,False,False,TRANSMISSION,confirm,632.0,4000.0
C1538745_0,C1538745_0,C1538745,ZTIMKJROOYMUMU-UHFFFAOYSA-N,CCCCOC(=O)Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.5434408642508,4950.495049504951,2060,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15408590_0,C15408590_0,C15408590,LKVSXIABRTYVAB-UHFFFAOYSA-N,CC(C)(C)Nc1ccccc1.Cl,PERKIN-ELMER 21 (GRATING),654.0,4000.0,3347,2,True,False,TRANSMISSION,confirm,654.0,4000.0
C15438650_0,C15438650_0,C15438650,QLIOROOVARTAMQ-UHFFFAOYSA-N,COC(=O)NCO,DOW KBr FOREPRISM-GRATING,457.0,3800.0,3344,2,False,False,TRANSMISSION,confirm,458.0,3800.0
C15438718_0,C15438718_0,C15438718,PJEXUIKBGBSHBS-UHFFFAOYSA-N,O=C1CCCN1CO,DOW KBr FOREPRISM-GRATING,386.0,3800.0,3415,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C15439857_0,C15439857_0,C15439857,SUJBUFGFNUEIRB-UHFFFAOYSA-N,Cc1cccc(C)n1.Cl,PERKIN-ELMER 157,668.0,4000.0,3333,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C15440821_0,C15440821_0,C15440821,QXVMZVAQQKTYMB-UHFFFAOYSA-N,CC(=O)NCCCCNS(=O)(=O)c1ccc(C)cc1,PERKIN-ELMER 521 (GRATING),253.0,4015.0,3748,2,False,False,TRANSMISSION,confirm,400.0,4000.0
C15440887_0,C15440887_0,C15440887,BCVIVDXQRUOTCI-UHFFFAOYSA-N,CCOC(=O)N(CCCCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(C)cc1,PERKIN-ELMER 521 (GRATING),258.836,4019.99,3742,2,False,False,TRANSMISSION,confirm,400.0,4000.0
C15460067_0,C15460067_0,C15460067,DSYPBKQKCSJRHB-UHFFFAOYSA-N,Oc1ccc(C2CCCCC2)cc1Br,PERKIN-ELMER,647.5635421725757,4960.31746031746,1972,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C1547871_1,C1547871_1,C1547871,WXBWKMLIVXELSF-UHFFFAOYSA-N,CN(C)C(=O)C(F)(F)F,PERKIN-ELMER,648.6682840129215,4868.549172346641,2246,4,False,False,TRANSMISSION,confirm,650.0,4000.0
C1548181_0,C1548181_0,C1548181,LZBXUWOTXPNTNQ-UHFFFAOYSA-N,CC(=O)Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-],BECKMAN IR-9 (GRATING),399.0,3806.0,3408,2,False,False,TRANSMISSION,confirm,400.0,3806.0
C1548749_0,C1548749_0,C1548749,CAERPAFTLPIDJT-UHFFFAOYSA-N,NC(=O)c1c(F)c(F)c(N)c(F)c1F,DOW KBr FOREPRISM-GRATING,388.0,3810.0,3423,2,False,False,TRANSMISSION,confirm,400.0,3810.0
C15507525_0,C15507525_0,C15507525,WHMGDIMLSAAHJQ-OHPSOFBHSA-N,COC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,DOW KBr FOREPRISM-GRATING,392.0,3800.0,3409,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C15521183_0,C15521183_0,C15521183,PBKGYWLWIJLDGZ-UHFFFAOYSA-N,CC(CO)N(C)C,PERKIN-ELMER,647.7229300394463,4948.045522018803,2019,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C15544475_0,C15544475_0,C15544475,VVPVPUGXHZXNRC-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCCCCNS(=O)(=O)c2ccc(C)cc2)cc1,PERKIN-ELMER 221 (GRATING),244.907,3804.05,2739,4,False,False,TRANSMISSION,confirm,400.0,3804.0
C15544497_0,C15544497_0,C15544497,ATMFSUWHIBENFU-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCCCCN2C(=O)c3ccccc3C2=O)cc1,PERKIN-ELMER 521 (GRATING),255.373,4015.0,3745,2,False,False,TRANSMISSION,confirm,400.0,4000.0
C15563538_0,C15563538_0,C15563538,NVVFLNPPJPMLEF-UHFFFAOYSA-N,O=C(NC(c1ccccc1)N1CCCCC1)c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",646.2661970465635,4962.779156327543,1792,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C15572562_0,C15572562_0,C15572562,ISYORFGKSZLPNW-UHFFFAOYSA-N,CC(C)N.Cl,PERKIN-ELMER,658.8483331137172,4970.178926441352,2151,4,True,False,TRANSMISSION,confirm,660.0,4000.0
C15580322_0,C15580322_0,C15580322,NOJXRHBIVBIMQY-UHFFFAOYSA-N,O=C(O)CC(=O)Nc1ccccc1,PERKIN-ELMER 21 (GRATING),607.08,4013.0,3393,2,False,False,TRANSMISSION,confirm,608.0,4000.0
C1560685_0,C1560685_0,C1560685,RRKSQJQLBKPGCP-KITTXPBJSA-N,CCC/C=C/C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"Not specified, most likely a prism, grating, or hybrid spect",667.0046156719404,4967.709885742673,1946,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C1562932_1,C1562932_1,C1562932,CSPTZWQFHBVOLO-UHFFFAOYSA-N,O=C(O)c1ccc(N=Nc2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.7266820765915,4914.004914004914,2101,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C156570_0,C156570_0,C156570,OGMADIBCHLQMIP-UHFFFAOYSA-N,[Cl-].[NH3+]CCS,PERKIN-ELMER 157,668.0,4000.0,3333,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C15672965_0,C15672965_0,C15672965,GNIXIZIBODKFLK-UHFFFAOYSA-N,CC(C)(C)CCC(N)=O,PERKIN-ELMER,647.1612272765515,4911.591355599214,1965,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C1567891_0,C1567891_0,C1567891,YGIXYAIGWMAGIB-UHFFFAOYSA-N,CC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"Not specified, most likely a grating spectrometer.",667.3161877560826,4950.495049504951,1943,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C15679057_0,C15679057_0,C15679057,NTFAWJMNLRUDJB-UHFFFAOYSA-N,O=C1C(Cl)=CC(Cl)(Cl)C(=O)C1(Cl)Cl,"Not specified, most likely a prism, grating, or hybrid spect",628.0736353530089,4933.399111988159,2128,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C156832_1,C156832_1,C156832,QJIUMVUZDYPQRT-UHFFFAOYSA-N,Nc1cc(Cl)nc(N)n1,DOW KBr FOREPRISM-GRATING,382.0,3806.0,3425,2,False,False,TRANSMISSION,confirm,400.0,3806.0
C1569966_0,C1569966_0,C1569966,WSEURCHZECZCGQ-UHFFFAOYSA-N,CC(=O)NC(C)(C)CO,"Not specified, most likely a prism, grating, or hybrid spect",666.6533335999947,3972.983710766786,2067,4,False,False,TRANSMISSION,confirm,668.0,3972.0
C15721058_0,C15721058_0,C15721058,CLTMUXYRYKDGOK-UHFFFAOYSA-N,C[SiH]1O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,PERKIN-ELMER 521 (GRATING),241.0,3812.0,3572,2,False,False,,confirm,400.0,3812.0
C1574103_0,C1574103_0,C1574103,AKGUXECGGCUDCV-UHFFFAOYSA-N,NC(=O)NN=Cc1ccccc1,PERKIN-ELMER 21 (GRATING),608.469,4019.91,2647,2,False,False,TRANSMISSION,confirm,610.0,4000.0
C15760357_1,C15760357_1,C15760357,ZRWMAMOBIQQJSA-UHFFFAOYSA-N,C=C1CC(C#N)C1,PERKIN-ELMER 21 (GRATING),667.0,4000.0,3334,2,False,False,,confirm,668.0,4000.0
C15760368_0,C15760368_0,C15760368,NNKLICLIBKMDOY-UHFFFAOYSA-N,C=C1CC(C(=O)O)C1,PERKIN-ELMER,646.9518861882242,4911.591355599214,2025,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C1576483_0,C1576483_0,C1576483,NOZMNLZEWDUBJT-UHFFFAOYSA-N,O=S(=O)(Nc1ccccc1)c1ccc2ccccc2c1,"Not specified, most likely a prism, grating, or hybrid spect",674.332,3992.23,3560,4,False,False,TRANSMISSION,confirm,676.0,3992.0
C1576676_2,C1576676_2,C1576676,OMIBPZBOAJFEJS-UHFFFAOYSA-N,Cc1ccc2ccc3ccc(C)cc3c2c1,"Not specified, most likely a prism, grating, or hybrid spect",626.8413464552123,5035.246727089628,2094,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C1576698_2,C1576698_2,C1576698,BKPXLOGIVVCOHT-UHFFFAOYSA-N,Cc1ccc2c(ccc3cc(C)ccc32)c1,"Not specified, most likely a prism, grating, or hybrid spect",626.5781938256985,5055.611729019211,2095,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C15785521_0,C15785521_0,C15785521,XGUXJMWPVJQIHI-UHFFFAOYSA-N,NC(CC1CC1)C(=O)O,PERKIN-ELMER,648.6346241162354,4957.85820525533,2027,4,False,False,TRANSMISSION,confirm,650.0,4000.0
C15786262_0,C15786262_0,C15786262,BHYILZSOXKSYCF-GGWOSOGESA-N,OC1CC/C=C/CC/C=C/CCC1O,"Not specified, most likely a prism, grating, or hybrid spect",624.6681450479432,4866.1800486618,2049,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15793483_0,C15793483_0,C15793483,UZEGGYTUIIXOIX-UHFFFAOYSA-N,CCOc1ccc(Cl)cc1N,"Not specified, most likely a prism, grating, or hybrid spect",625.6295397243476,4906.771344455349,2104,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C15793778_0,C15793778_0,C15793778,QMVCLSHKMIGEFN-UHFFFAOYSA-N,NNc1ccc2ccccc2n1,BAIRD (PRISM),626.0486314576916,4995.004995004995,2858,2,False,False,TRANSMISSION,confirm,628.0,4000.0
C15804190_0,C15804190_0,C15804190,ABJFBJGGLJVMAQ-UHFFFAOYSA-N,Oc1nc2ccccc2nc1O,"Not specified, most likely a prism, grating, or hybrid spect",625.2344629235963,4952.947003467063,2261,4,False,False,TRANSMISSION,confirm,626.0,4000.0
