rule_id,stratum,tier,group,truth_group,wn_min,wn_max,rule_intensity,rule_shape,requires,forbids,prominence,definition,n,n_pos,prevalence,TP,FP,FN,TN,sensitivity,specificity,PPV,NPV,LR_pos,LR_pos_lo,LR_pos_hi,LR_pos_boot_lo,LR_pos_boot_hi,LR_neg,LR_neg_lo,LR_neg_hi,underpowered,fp_enriched_groups
SMITH-BR4-BZ-ORTHO-OOP,main,group,ortho-disubstituted benzene,aromatic_ortho,735.0,770.0,any,any,,680-700,0.05,+intensity,1539,145,0.094,40,483,105,911,0.276,0.654,0.076,0.897,0.8,0.61,1.05,,,1.11,1.0,1.23,False,
SMITH-BR4-BZ-ORTHO-OOP,main,group,ortho-disubstituted benzene,aromatic_ortho,735.0,770.0,any,any,,680-700,0.05,+shape,1539,145,0.094,40,483,105,911,0.276,0.654,0.076,0.897,0.8,0.61,1.05,,,1.11,1.0,1.23,False,
SMITH-BR4-BZ-ORTHO-OOP,main,group,ortho-disubstituted benzene,aromatic_ortho,735.0,770.0,any,any,,680-700,0.1,position,1539,145,0.094,53,522,92,872,0.366,0.626,0.092,0.905,0.98,0.78,1.22,,,1.01,0.89,1.16,False,
SMITH-BR4-BZ-ORTHO-OOP,main,group,ortho-disubstituted benzene,aromatic_ortho,735.0,770.0,any,any,,680-700,0.1,+intensity,1539,145,0.094,53,522,92,872,0.366,0.626,0.092,0.905,0.98,0.78,1.22,,,1.01,0.89,1.16,False,
SMITH-BR4-BZ-ORTHO-OOP,main,group,ortho-disubstituted benzene,aromatic_ortho,735.0,770.0,any,any,,680-700,0.1,+shape,1539,145,0.094,53,522,92,872,0.366,0.626,0.092,0.905,0.98,0.78,1.22,,,1.01,0.89,1.16,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.01,position,1539,42,0.027,42,1386,0,111,1.0,0.074,0.029,1.0,1.07,1.03,1.11,,,0.16,0.01,2.47,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.01,+intensity,1539,42,0.027,42,1386,0,111,1.0,0.074,0.029,1.0,1.07,1.03,1.11,,,0.16,0.01,2.47,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.01,+shape,1539,42,0.027,42,1386,0,111,1.0,0.074,0.029,1.0,1.07,1.03,1.11,,,0.16,0.01,2.47,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.02,position,1539,42,0.027,41,1353,1,144,0.976,0.096,0.029,0.993,1.08,1.03,1.14,,,0.25,0.04,1.73,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.02,+intensity,1539,42,0.027,41,1353,1,144,0.976,0.096,0.029,0.993,1.08,1.03,1.14,,,0.25,0.04,1.73,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.02,+shape,1539,42,0.027,41,1353,1,144,0.976,0.096,0.029,0.993,1.08,1.03,1.14,1.05,1.11,0.25,0.04,1.73,False,carboxylic_acid_aromatic OR=6.2 (n=28); aromatics OR=4.5 (n=1281); ester_aromatic OR=2.7 (n=108)
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.05,position,1539,42,0.027,39,1260,3,237,0.929,0.158,0.03,0.988,1.1,1.01,1.2,,,0.45,0.15,1.35,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.05,+intensity,1539,42,0.027,39,1260,3,237,0.929,0.158,0.03,0.988,1.1,1.01,1.2,,,0.45,0.15,1.35,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.05,+shape,1539,42,0.027,39,1260,3,237,0.929,0.158,0.03,0.988,1.1,1.01,1.2,,,0.45,0.15,1.35,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.1,position,1539,42,0.027,39,1154,3,343,0.929,0.229,0.033,0.991,1.2,1.1,1.32,,,0.31,0.1,0.93,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.1,+intensity,1539,42,0.027,39,1154,3,343,0.929,0.229,0.033,0.991,1.2,1.1,1.32,,,0.31,0.1,0.93,False,
SMITH-BR4-BZ-META-OOP,main,group,meta-disubstituted benzene,aromatic_meta,750.0,810.0,any,any,,,0.1,+shape,1539,42,0.027,39,1154,3,343,0.929,0.229,0.033,0.991,1.2,1.1,1.32,,,0.31,0.1,0.93,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.01,position,1539,42,0.027,31,920,11,577,0.738,0.385,0.033,0.981,1.2,1.0,1.44,,,0.68,0.41,1.13,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.01,+intensity,1539,42,0.027,31,920,11,577,0.738,0.385,0.033,0.981,1.2,1.0,1.44,,,0.68,0.41,1.13,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.01,+shape,1539,42,0.027,31,920,11,577,0.738,0.385,0.033,0.981,1.2,1.0,1.44,,,0.68,0.41,1.13,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.02,position,1539,42,0.027,31,859,11,638,0.738,0.426,0.035,0.983,1.29,1.07,1.55,,,0.61,0.37,1.02,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.02,+intensity,1539,42,0.027,31,859,11,638,0.738,0.426,0.035,0.983,1.29,1.07,1.55,,,0.61,0.37,1.02,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.02,+shape,1539,42,0.027,31,859,11,638,0.738,0.426,0.035,0.983,1.29,1.07,1.55,0.98,1.6,0.61,0.37,1.02,False,aromatic_mono OR=11.2 (n=308); ether_aryl OR=5.3 (n=10); alkyne_internal OR=3.0 (n=62)
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.05,position,1539,42,0.027,31,730,11,767,0.738,0.512,0.041,0.986,1.51,1.25,1.83,,,0.51,0.31,0.85,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.05,+intensity,1539,42,0.027,31,730,11,767,0.738,0.512,0.041,0.986,1.51,1.25,1.83,,,0.51,0.31,0.85,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.05,+shape,1539,42,0.027,31,730,11,767,0.738,0.512,0.041,0.986,1.51,1.25,1.83,,,0.51,0.31,0.85,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.1,position,1539,42,0.027,30,585,12,912,0.714,0.609,0.049,0.987,1.83,1.49,2.24,,,0.47,0.29,0.76,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.1,+intensity,1539,42,0.027,30,585,12,912,0.714,0.609,0.049,0.987,1.83,1.49,2.24,,,0.47,0.29,0.76,False,
SMITH-BR4-BZ-META-690,main,group,meta-disubstituted benzene,aromatic_meta,680.0,700.0,any,any,,,0.1,+shape,1539,42,0.027,30,585,12,912,0.714,0.609,0.049,0.987,1.83,1.49,2.24,,,0.47,0.29,0.76,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.01,position,1539,415,0.27,174,383,241,741,0.419,0.659,0.312,0.755,1.23,1.07,1.41,,,0.88,0.8,0.97,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.01,+intensity,1539,415,0.27,174,383,241,741,0.419,0.659,0.312,0.755,1.23,1.07,1.41,,,0.88,0.8,0.97,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.01,+shape,1539,415,0.27,174,383,241,741,0.419,0.659,0.312,0.755,1.23,1.07,1.41,,,0.88,0.8,0.97,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.02,position,1539,415,0.27,184,419,231,705,0.443,0.627,0.305,0.753,1.19,1.04,1.36,,,0.89,0.81,0.98,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.02,+intensity,1539,415,0.27,184,419,231,705,0.443,0.627,0.305,0.753,1.19,1.04,1.36,,,0.89,0.81,0.98,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.02,+shape,1539,415,0.27,184,419,231,705,0.443,0.627,0.305,0.753,1.19,1.04,1.36,0.94,1.47,0.89,0.81,0.98,False,amine_primary_saturated OR=7.2 (n=10); amide_primary OR=2.4 (n=3); aldehyde_aromatic OR=2.0 (n=31)
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.05,position,1539,415,0.27,220,450,195,674,0.53,0.6,0.328,0.776,1.32,1.18,1.49,,,0.78,0.7,0.88,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.05,+intensity,1539,415,0.27,220,450,195,674,0.53,0.6,0.328,0.776,1.32,1.18,1.49,,,0.78,0.7,0.88,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.05,+shape,1539,415,0.27,220,450,195,674,0.53,0.6,0.328,0.776,1.32,1.18,1.49,,,0.78,0.7,0.88,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.1,position,1539,415,0.27,253,483,162,641,0.61,0.57,0.344,0.798,1.42,1.28,1.57,,,0.68,0.6,0.78,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.1,+intensity,1539,415,0.27,253,483,162,641,0.61,0.57,0.344,0.798,1.42,1.28,1.57,,,0.68,0.6,0.78,False,
SMITH-BR4-BZ-PARA-OOP,main,group,para-disubstituted benzene,aromatic_para,790.0,860.0,any,any,,680-700,0.1,+shape,1539,415,0.27,253,483,162,641,0.61,0.57,0.344,0.798,1.42,1.28,1.57,,,0.68,0.6,0.78,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.01,position,1539,1438,0.934,1158,31,280,70,0.805,0.693,0.974,0.2,2.62,1.96,3.52,,,0.28,0.24,0.33,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.01,+intensity,1539,1438,0.934,1158,31,280,70,0.805,0.693,0.974,0.2,2.62,1.96,3.52,,,0.28,0.24,0.33,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.01,+shape,1539,1438,0.934,1158,31,280,70,0.805,0.693,0.974,0.2,2.62,1.96,3.52,,,0.28,0.24,0.33,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.02,position,1539,1438,0.934,902,22,536,79,0.627,0.782,0.976,0.128,2.88,1.99,4.18,,,0.48,0.42,0.54,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.02,+intensity,1539,1438,0.934,902,22,536,79,0.627,0.782,0.976,0.128,2.88,1.99,4.18,,,0.48,0.42,0.54,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.02,+shape,1539,1438,0.934,902,22,536,79,0.627,0.782,0.976,0.128,2.88,1.99,4.18,1.79,5.11,0.48,0.42,0.54,False,alkene_disubstituted OR=50.0 (n=5); amide_secondary OR=7.5 (n=4); amides OR=3.3 (n=4)
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.05,position,1539,1438,0.934,362,10,1076,91,0.252,0.901,0.973,0.078,2.54,1.4,4.61,,,0.83,0.77,0.89,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.05,+intensity,1539,1438,0.934,362,10,1076,91,0.252,0.901,0.973,0.078,2.54,1.4,4.61,,,0.83,0.77,0.89,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.05,+shape,1539,1438,0.934,362,10,1076,91,0.252,0.901,0.973,0.078,2.54,1.4,4.61,,,0.83,0.77,0.89,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.1,position,1539,1438,0.934,74,4,1364,97,0.051,0.96,0.949,0.066,1.3,0.48,3.48,,,0.99,0.95,1.03,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.1,+intensity,1539,1438,0.934,74,4,1364,97,0.051,0.96,0.949,0.066,1.3,0.48,3.48,,,0.99,0.95,1.03,False,
SMITH-BZ16-ARCH-STR,main,class,aromatic ring,aromatics,3000.0,3100.0,any,any,,,0.1,+shape,1539,1438,0.934,74,4,1364,97,0.051,0.96,0.949,0.066,1.3,0.48,3.48,,,0.99,0.95,1.03,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.01,position,1539,1438,0.934,1438,101,0,0,1.0,0.0,0.934,,1.0,0.99,1.02,,,0.07,0.0,3.55,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.01,+intensity,1539,1438,0.934,1438,101,0,0,1.0,0.0,0.934,,1.0,0.99,1.02,,,0.07,0.0,3.55,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.01,+shape,1539,1438,0.934,1438,101,0,0,1.0,0.0,0.934,,1.0,0.99,1.02,,,0.07,0.0,3.55,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.02,position,1539,1438,0.934,1438,101,0,0,1.0,0.0,0.934,,1.0,0.99,1.02,,,0.07,0.0,3.55,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.02,+intensity,1539,1438,0.934,1438,101,0,0,1.0,0.0,0.934,,1.0,0.99,1.02,,,0.07,0.0,3.55,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.02,+shape,1539,1438,0.934,1438,101,0,0,1.0,0.0,0.934,,1.0,0.99,1.02,1.0,1.01,0.07,0.0,3.55,False,alkane OR=21.7 (n=97); methylene OR=11.0 (n=93); methyl OR=6.6 (n=88)
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.05,position,1539,1438,0.934,1434,93,4,8,0.997,0.079,0.939,0.667,1.08,1.02,1.15,,,0.04,0.01,0.11,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.05,+intensity,1539,1438,0.934,1434,93,4,8,0.997,0.079,0.939,0.667,1.08,1.02,1.15,,,0.04,0.01,0.11,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.05,+shape,1539,1438,0.934,1434,93,4,8,0.997,0.079,0.939,0.667,1.08,1.02,1.15,,,0.04,0.01,0.11,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.1,position,1539,1438,0.934,1419,87,19,14,0.987,0.139,0.942,0.424,1.15,1.06,1.24,,,0.1,0.05,0.18,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.1,+intensity,1539,1438,0.934,1419,87,19,14,0.987,0.139,0.942,0.424,1.15,1.06,1.24,,,0.1,0.05,0.18,False,
SMITH-BZ16-RING,main,class,aromatic ring,aromatics,1400.0,1620.0,any,any,,,0.1,+shape,1539,1438,0.934,1419,87,19,14,0.987,0.139,0.942,0.424,1.15,1.06,1.24,,,0.1,0.05,0.18,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.01,position,1539,1438,0.934,1437,101,1,0,0.999,0.0,0.934,0.0,1.0,0.99,1.02,,,0.21,0.01,5.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.01,+intensity,1539,1438,0.934,1437,101,1,0,0.999,0.0,0.934,0.0,1.0,0.99,1.02,,,0.21,0.01,5.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.01,+shape,1539,1438,0.934,1437,101,1,0,0.999,0.0,0.934,0.0,1.0,0.99,1.02,,,0.21,0.01,5.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.02,position,1539,1438,0.934,1437,101,1,0,0.999,0.0,0.934,0.0,1.0,0.99,1.02,,,0.21,0.01,5.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.02,+intensity,1539,1438,0.934,1437,101,1,0,0.999,0.0,0.934,0.0,1.0,0.99,1.02,,,0.21,0.01,5.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.02,+shape,1539,1438,0.934,1437,101,1,0,0.999,0.0,0.934,0.0,1.0,0.99,1.02,1.0,1.01,0.21,0.01,5.19,False,alkane OR=21.7 (n=97); methylene OR=11.0 (n=93); methyl OR=6.6 (n=88)
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.05,position,1539,1438,0.934,1437,100,1,1,0.999,0.01,0.935,0.5,1.01,0.99,1.03,,,0.07,0.0,1.11,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.05,+intensity,1539,1438,0.934,1437,100,1,1,0.999,0.01,0.935,0.5,1.01,0.99,1.03,,,0.07,0.0,1.11,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.05,+shape,1539,1438,0.934,1437,100,1,1,0.999,0.01,0.935,0.5,1.01,0.99,1.03,,,0.07,0.0,1.11,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.1,position,1539,1438,0.934,1436,97,2,4,0.999,0.04,0.937,0.667,1.04,1.0,1.08,,,0.04,0.01,0.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.1,+intensity,1539,1438,0.934,1436,97,2,4,0.999,0.04,0.937,0.667,1.04,1.0,1.08,,,0.04,0.01,0.19,False,
SMITH-BZ16-OOP,main,class,aromatic ring,aromatics,700.0,1000.0,any,any,,,0.1,+shape,1539,1438,0.934,1436,97,2,4,0.999,0.04,0.937,0.667,1.04,1.0,1.08,,,0.04,0.01,0.19,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.01,position,1539,181,0.118,75,570,106,788,0.414,0.58,0.116,0.881,0.99,0.82,1.19,,,1.01,0.89,1.15,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.01,+intensity,1539,181,0.118,75,570,106,788,0.414,0.58,0.116,0.881,0.99,0.82,1.19,,,1.01,0.89,1.15,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.01,+shape,1539,181,0.118,75,570,106,788,0.414,0.58,0.116,0.881,0.99,0.82,1.19,,,1.01,0.89,1.15,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.02,position,1539,181,0.118,62,346,119,1012,0.343,0.745,0.152,0.895,1.34,1.08,1.68,,,0.88,0.79,0.98,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.02,+intensity,1539,181,0.118,62,346,119,1012,0.343,0.745,0.152,0.895,1.34,1.08,1.68,,,0.88,0.79,0.98,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.02,+shape,1539,181,0.118,62,346,119,1012,0.343,0.745,0.152,0.895,1.34,1.08,1.68,1.03,1.72,0.88,0.79,0.98,False,amine_primary OR=14.3 (n=59); amine_primary_saturated OR=13.9 (n=11); amine_primary_aromatic OR=12.4 (n=46)
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.05,position,1539,181,0.118,52,199,129,1159,0.287,0.853,0.207,0.9,1.96,1.51,2.55,,,0.84,0.76,0.92,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.05,+intensity,1539,181,0.118,52,199,129,1159,0.287,0.853,0.207,0.9,1.96,1.51,2.55,,,0.84,0.76,0.92,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.05,+shape,1539,181,0.118,52,199,129,1159,0.287,0.853,0.207,0.9,1.96,1.51,2.55,,,0.84,0.76,0.92,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.1,position,1539,181,0.118,48,138,133,1220,0.265,0.898,0.258,0.902,2.61,1.95,3.49,,,0.82,0.75,0.89,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.1,+intensity,1539,181,0.118,48,138,133,1220,0.265,0.898,0.258,0.902,2.61,1.95,3.49,,,0.82,0.75,0.89,False,
SMITH-BR5-ROH-OH-STR,main,group,alcohol,alcohols,3300.0,3400.0,any,any,,,0.1,+shape,1539,181,0.118,48,138,133,1220,0.265,0.898,0.258,0.902,2.61,1.95,3.49,,,0.82,0.75,0.89,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.01,position,1539,181,0.118,161,1195,20,163,0.89,0.12,0.119,0.891,1.01,0.96,1.07,,,0.92,0.59,1.43,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.01,+intensity,1539,181,0.118,161,1195,20,163,0.89,0.12,0.119,0.891,1.01,0.96,1.07,,,0.92,0.59,1.43,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.01,+shape,1539,181,0.118,161,1195,20,163,0.89,0.12,0.119,0.891,1.01,0.96,1.07,,,0.92,0.59,1.43,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.02,position,1539,181,0.118,151,1145,30,213,0.834,0.157,0.117,0.877,0.99,0.92,1.06,,,1.06,0.75,1.5,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.02,+intensity,1539,181,0.118,151,1145,30,213,0.834,0.157,0.117,0.877,0.99,0.92,1.06,,,1.06,0.75,1.5,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.02,+shape,1539,181,0.118,151,1145,30,213,0.834,0.157,0.117,0.877,0.99,0.92,1.06,0.91,1.08,1.06,0.75,1.5,False,aromatic_meta OR=14.4 (n=37); aromatic_mono OR=5.8 (n=302); ether_aryl OR=4.7 (n=12)
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.05,position,1539,181,0.118,131,1041,50,317,0.724,0.233,0.112,0.864,0.94,0.86,1.04,,,1.18,0.92,1.53,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.05,+intensity,1539,181,0.118,131,1041,50,317,0.724,0.233,0.112,0.864,0.94,0.86,1.04,,,1.18,0.92,1.53,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.05,+shape,1539,181,0.118,131,1041,50,317,0.724,0.233,0.112,0.864,0.94,0.86,1.04,,,1.18,0.92,1.53,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.1,position,1539,181,0.118,117,900,64,458,0.646,0.337,0.115,0.877,0.98,0.87,1.09,,,1.05,0.85,1.29,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.1,+intensity,1539,181,0.118,117,900,64,458,0.646,0.337,0.115,0.877,0.98,0.87,1.09,,,1.05,0.85,1.29,False,
SMITH-BR5-ROH-OH-WAG,main,group,alcohol,alcohols,600.0,700.0,any,any,,,0.1,+shape,1539,181,0.118,117,900,64,458,0.646,0.337,0.115,0.877,0.98,0.87,1.09,,,1.05,0.85,1.29,False,
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.01,position,1539,20,0.013,19,1481,1,38,0.95,0.025,0.013,0.974,0.97,0.88,1.08,,,2.0,0.29,13.85,False,
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.01,+intensity,1539,20,0.013,19,1481,1,38,0.95,0.025,0.013,0.974,0.97,0.88,1.08,,,2.0,0.29,13.85,False,
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.01,+shape,1539,20,0.013,19,1481,1,38,0.95,0.025,0.013,0.974,0.97,0.88,1.08,,,2.0,0.29,13.85,False,
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.02,position,1539,20,0.013,19,1457,1,62,0.95,0.041,0.013,0.984,0.99,0.9,1.1,,,1.23,0.18,8.4,False,
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.02,+intensity,1539,20,0.013,19,1457,1,62,0.95,0.041,0.013,0.984,0.99,0.9,1.1,,,1.23,0.18,8.4,False,
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.02,+shape,1539,20,0.013,19,1457,1,62,0.95,0.041,0.013,0.984,0.99,0.9,1.1,0.9,1.04,1.23,0.18,8.4,False,ether OR=32.7 (n=302); ether_mixed OR=23.0 (n=226); c_o_single_any OR=19.2 (n=465)
SMITH-BR5-ROH-PRIM-CO,main,group,primary alcohol,alcohol_primary,1000.0,1075.0,any,any,,,0.05,position,1539,20,0.013,18,1394,2,125,0.9,0.082,0.013,0.984,0.98,0.85,1.14,,,1.22,0.32,4.57,False,
