id,index,status,phase,state_text,bytes
C122010,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-450 CM^-^1)",34891
C122010,2,end,,,0
C10203084,0,ok,gas,gas,7594
C10203084,1,end,,,0
C609654,0,ok,gas,gas,4006
C874420,0,ok,unknown,,609
C874420,1,end,,,0
C83385,0,ok,gas,gas,13974
C83385,1,end,,,0
C6287383,0,ok,unknown,,610
C6287383,1,end,,,0
C90608,0,ok,gas,gas,12414
C90608,1,end,,,0
C50793,0,ok,gas,gas,4579
C50793,1,end,,,0
C51365,0,ok,gas,gas,7414
C51365,1,end,,,0
C50306,0,ok,gas,gas,14501
C50306,1,end,,,0
C50840,0,ok,gas,gas,4415
C3336412,0,ok,gas,gas,12039
C3336412,1,end,,,0
C937644,0,ok,gas,gas,11960
C937644,1,end,,,0
C402426,0,ok,gas,gas,4300
C402426,1,end,,,0
C5216251,0,ok,gas,gas,4224
C5216251,1,ok,unknown,TRANSMISSION,34370
C5216251,2,end,,,0
C81196,0,ok,gas,gas,4087
C81196,1,end,,,0
C484673,0,ok,unknown,,621
C484673,1,end,,,0
C98566,0,ok,gas,gas,4030
C98566,1,end,,,0
C88164,0,ok,gas,gas,4055
C88164,1,end,,,0
C98157,0,ok,gas,gas,4174
C98157,1,end,,,0
C40889916,0,ok,gas,gas,4295
C40889916,1,end,,,0
C776045,0,ok,gas,gas,13073
C776045,1,end,,,0
C94108562,0,ok,gas,gas,13944
C94108562,1,end,,,0
C1711075,0,ok,gas,gas,4289
C1711075,1,end,,,0
C393522,0,ok,gas,gas,4333
C393522,1,end,,,0
C84194365,0,ok,gas,gas,13720
C84194365,1,end,,,0
C2252519,0,ok,gas,gas,13159
C2252519,1,end,,,0
C403167,0,ok,gas,gas,14093
C403167,1,end,,,0
C434753,0,ok,gas,gas,12741
C434753,1,end,,,0
C446300,0,ok,gas,gas,14232
C446300,1,end,,,0
C609676,0,ok,condensed,SOLUTION (2% IN CS2),16964
C609676,1,end,,,0
C19094565,0,ok,gas,gas,14262
C19094565,1,end,,,0
C13421006,0,ok,gas,gas,14151
C13421006,1,end,,,0
C623030,0,ok,gas,gas,4057
C623030,1,ok,gas,GAS (100 mmHg DILUTED TO A TOTAL PRESSURE OF ABOUT 1 ATMOSPHERE WITH NITROGEN),37119
C623030,2,ok,gas,"GAS (VAPOR AT 100 C, N2 ADDED, TOTAL PRESSURE ABOUT 1 ATM.)",26005
C623030,3,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1340, 10% CS2 FOR 1340-420)",32776
C873325,0,ok,unknown,,604
C873325,1,end,,,0
C766847,0,ok,gas,gas,4331
C766847,1,end,,,0
C37429973,0,ok,condensed,SOLID (1 mg / 500 mg KBr DISC),27739
C37429973,1,end,,,0
C129206537,0,ok,condensed,LIQUID (NEAT),32448
C129206537,1,end,,,0
C615189,0,ok,unknown,TRANSMISSION,19728
C69360265,0,ok,gas,gas,13479
C69360265,1,end,,,0
C610140,0,ok,gas,gas,14354
C610140,1,end,,,0
C16588344,0,ok,gas,gas,4120
C16588344,1,end,,,0
C5769153,0,ok,gas,gas,14356
C5769153,1,end,,,0
C96991,0,ok,gas,gas,4924
C96991,1,end,,,0
C6280882,0,ok,gas,gas,4138
C6280882,1,end,,,0
C2516952,0,ok,gas,gas,4208
C2516952,1,end,,,0
C2131557,0,ok,gas,gas,13709
C2131557,1,end,,,0
C615203,0,ok,gas,gas,4788
C615203,1,end,,,0
C2740810,0,ok,gas,gas,13846
C2740810,1,end,,,0
C2392689,0,ok,gas,gas,13654
C2392689,1,end,,,0
C335999,0,ok,gas,gas,4210
C2991288,0,ok,gas,gas,14253
C2991288,1,end,,,0
C1583580,0,ok,gas,gas,13235
C1583580,1,end,,,0
C385002,0,ok,gas,gas,14372
C385002,1,end,,,0
C455867,0,ok,gas,gas,14146
C455867,1,end,,,0
C401810,0,ok,gas,gas,4805
C401810,1,end,,,0
C444291,0,ok,gas,gas,4282
C444291,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-460 CM^-^1)",32668
C444291,2,end,,,0
C207986229,0,ok,gas,gas,11507
C207986229,1,end,,,0
C207919093,0,ok,gas,gas,14035
C207919093,1,end,,,0
C384225,0,ok,gas,gas,4854
C384225,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",37505
C384225,2,end,,,0
C88302,0,ok,gas,gas,4294
C88302,1,end,,,0
C713655,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",37507
C713655,1,end,,,0
C401809,0,ok,gas,gas,11922
C401809,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-460 CM^-^1)",32466
C401809,2,end,,,0
C392858,0,ok,gas,gas,4831
C392858,1,ok,condensed,"SOLUTION (5% CCl4 FOR 3800-1330, 5% CS2 FOR 1330-400 CM^-^1)",33262
C392858,2,end,,,0
C402448,0,ok,gas,gas,4145
C402448,1,end,,,0
C5230784,0,ok,gas,gas,13869
C5230784,1,end,,,0
C352670,0,ok,gas,gas,12708
C352670,1,end,,,0
C141483150,0,ok,gas,gas,11812
C141483150,1,end,,,0
C130047197,0,ok,gas,gas,15314
C130047197,1,end,,,0
C77227782,0,ok,gas,gas,12295
C77227782,1,end,,,0
C940761,0,ok,gas,gas,13757
C1194021,0,ok,gas,gas,4281
C1194021,1,ok,condensed,LIQUID,19629
C1194021,2,end,,,0
C16744982,0,ok,gas,gas,7371
C16744982,1,end,,,0
C404717,0,ok,gas,gas,4039
C404717,1,end,,,0
C2923968,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-460 CM^-^1)",32316
C2923968,1,end,,,0
C453714,0,ok,gas,gas,13511
C453714,1,end,,,0
C403214,0,ok,condensed,SOLID (KBr DISC),32879
C403214,1,end,,,0
C38985647,0,ok,gas,gas,13795
C38985647,1,end,,,0
C1544689,0,ok,gas,gas,4012
C404728,0,ok,gas,gas,13635
C404728,1,end,,,0
C2631778,0,ok,gas,gas,7300
C2631778,1,end,,,0
C133915,0,ok,condensed,SOLID (MINERAL OIL MULL),21128
C133915,1,end,,,0
C618768,0,ok,condensed,SOLID (MINERAL OIL MULL),21188
C618768,1,end,,,0
C69113593,0,ok,gas,gas,14172
C69113593,1,end,,,0
C6313173,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 4000-1335 CM^-^1, NUJOL FOR 1335-460 CM^-^1",36614
C98041442,0,ok,gas,gas,13771
C98041442,1,end,,,0
C2059769,0,ok,gas,gas,14038
C2059769,1,end,,,0
C619727,0,ok,gas,gas,4080
C619727,1,end,,,0
C4664000,0,ok,condensed,SOLID (1.0% IN KBr PELLET),34315
C4664000,1,end,,,0
C2719304,0,ok,gas,gas,13942
C2719304,1,end,,,0
C2942065,0,ok,gas,gas,14221
C2942065,1,end,,,0
C4845583,0,ok,condensed,SOLID (MINERAL OIL MULL),21190
C4845583,1,ok,condensed,SOLID (SPLIT MULL),35934
C4845583,2,ok,condensed,SOLID (0.5% IN 400 mg KBr DISC) VS KBr,35874
C4845583,3,end,,,0
C100287,0,ok,condensed,SOLID (1.9 mg / 100 mg KBr PELLET),18354
C100287,1,end,,,0
C3320863,0,ok,gas,gas,14580
C3320863,1,end,,,0
C528756,0,ok,gas,gas,12818
C52132613,0,ok,gas,gas,6959
C52132613,1,end,,,0
C2460595,0,ok,gas,gas,13913
C2460595,1,end,,,0
C609994,0,ok,condensed,SOLID (MINERAL OIL MULL),19262
C609994,1,end,,,0
C3532318,0,ok,gas,gas,14061
C3532318,1,end,,,0
C91532295,0,ok,condensed,SOLID (1 mg / 500 mg KBr DISC),27820
C91532295,1,end,,,0
C36770340,0,ok,condensed,SOLID (NUJOL MULL),31950
C6155573,0,ok,condensed,SOLID (KBr PELLET),24840
C6155573,1,end,,,0
C4991655,0,ok,gas,gas,4183
C4991655,1,end,,,0
C81083,0,ok,gas,gas,14433
C70288970,0,ok,gas,gas,4280
C70288970,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1335, 10% CS2 FOR 1335-460 CM^-^1)",32504
C70288970,2,end,,,0
C112399505,0,ok,gas,gas,12336
C112399505,1,end,,,0
C110127076,0,ok,gas,gas,12153
C110127076,1,end,,,0
C3278884,0,ok,gas,gas,13428
C3278884,1,end,,,0
C6320407,0,ok,gas,gas,13205
C6320407,1,end,,,0
C607998,0,ok,gas,gas,4409
C607998,1,end,,,0
C141776912,0,ok,gas,gas,13052
C141776912,1,end,,,0
C113211942,0,ok,gas,gas,14003
C113211942,1,end,,,0
C85117993,0,ok,gas,gas,13967
C85117993,1,end,,,0
C57946631,0,ok,gas,gas,12943
C57946631,1,end,,,0
C393362,0,ok,gas,gas,12225
C393362,1,end,,,0
C15864321,0,ok,condensed,SOLID (SPLIT MULL),33039
C15864321,1,ok,condensed,SOLID (KBr DISC),32849
C15864321,2,end,,,0
C6630337,0,ok,gas,gas,4181
C6630337,1,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1333, 10% IN CS2 FOR 1333-450 CM^-^1)",36946
C6630337,2,end,,,0
C1122914,0,ok,gas,gas,4347
C1122914,1,ok,condensed,"SOLUTION (2% IN CCl4 FOR 3800-1333, 2% IN CS2 FOR 1333-450 CM^-^1)",37006
C1122914,2,end,,,0
C3132998,0,ok,gas,gas,4810
C3132998,1,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1333, 10% IN CS2 FOR 1333-450 CM^-^1)",36762
C3132998,2,end,,,0
C586765,0,ok,gas,gas,4055
C586765,1,end,,,0
C88653,0,ok,gas,gas,4608
C88653,1,end,,,0
C2635134,0,ok,gas,gas,14045
C2635134,1,end,,,0
C1761611,0,ok,unknown,,615
C1761611,1,ok,condensed,SOLID (MINERAL OIL MULL),19218
C1761611,2,end,,,0
C3883952,0,ok,unknown,,615
C3883952,1,end,,,0
C7355228,0,ok,gas,gas,4196
C7355228,1,end,,,0
C402642,0,ok,gas,gas,4394
C402642,1,end,,,0
C55117152,0,ok,gas,gas,12225
C55117152,1,end,,,0
C116529352,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19507
C116529352,1,end,,,0
C2008584,0,ok,gas,gas,8518
C2008584,1,end,,,0
C25185959,0,ok,gas,gas,6879
C5331920,0,ok,gas,gas,12779
C5331920,1,end,,,0
C2670384,0,ok,gas,gas,12771
C2670384,1,end,,,0
C133904,0,ok,gas,gas,4270
C133904,1,end,,,0
C50917298,0,ok,condensed,"SOLID (SPLIT MULL, FLUOROLUBE FOR 3800-1330 AND NUJOL FOR 1330-400 CM ^-^1)",34461
C50917298,1,end,,,0
C56187372,0,ok,gas,gas,7257
C56187372,1,end,,,0
C80137,0,ok,condensed,SOLID (NUJOL MULL),32425
C80137,1,end,,,0
C116465306,0,ok,unknown,,632
C116465306,1,end,,,0
C94995,0,ok,gas,gas,4346
C94995,1,end,,,0
C102476,0,ok,gas,gas,4340
C102476,1,end,,,0
C2077465,0,ok,gas,gas,4385
C2077465,1,end,,,0
C2014837,0,ok,gas,gas,4298
C2014837,1,end,,,0
C3290060,0,ok,gas,gas,14290
C3290060,1,end,,,0
C7359720,0,ok,gas,gas,13970
C7359720,1,end,,,0
C14143556,0,ok,gas,gas,4255
C14143556,1,end,,,0
C87401,0,ok,gas,gas,4856
C50375105,0,ok,gas,gas,4882
C50375105,1,ok,unknown,,662
C50375105,2,end,,,0
C54135807,0,ok,gas,gas,4901
C54135807,1,end,,,0
C643141,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",21056
C643141,1,end,,,0
C948958,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1333, 10% CS2 FOR 1333-440 CM^-^1)",26821
C948958,1,end,,,0
C445034,0,ok,gas,gas,12648
C445034,1,end,,,0
C121506,0,ok,gas,gas,14243
C121506,1,end,,,0
C320514,0,ok,gas,gas,14218
C320514,1,end,,,0
C104326945,0,ok,gas,gas,14152
C104326945,1,end,,,0
C88578909,0,ok,gas,gas,12426
C88578909,1,end,,,0
C130560973,0,ok,gas,gas,13195
C130560973,1,end,,,0
C28900109,0,ok,gas,gas,13218
C28900109,1,end,,,0
C6575117,0,ok,gas,gas,5885
C6575117,1,end,,,0
C4857061,0,ok,gas,gas,13917
C3011890,0,ok,gas,gas,14867
C3011890,1,end,,,0
C5264653,0,ok,gas,gas,14111
C5264653,1,end,,,0
C95249,0,ok,gas,gas,4101
C95249,1,ok,condensed,SOLID (MINERAL OIL MULL),19132
C95249,2,end,,,0
C98884,0,ok,gas,gas,3999
C98884,1,ok,condensed,"SOLUTION (2% IN CCl4 FOR 3800-1330, 2% IN CS2 FOR 1330-400 CM^-^1)",35069
C98884,2,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1330, 10% IN CS2 FOR 1330-450 CM^-^1)",34152
C98884,3,end,,,0
C104881,0,ok,gas,gas,4398
C104881,1,ok,condensed,"SOLUTION (2% IN CCl4 FOR 3800-1330, 2% IN CS2 FOR 1330-400 CM^-^1)",37733
C104881,2,ok,unknown,,604
C104881,3,end,,,0
C89985,0,ok,condensed,LIQUID,19198
C89985,1,ok,condensed,"SOLUTION (10% IN CCl4 FOR 4000-1350 CM^-^1, 10% IN CS2 FOR 1350-600 CM^-^1)",40170
C89985,2,end,,,0
C74113,0,ok,unknown,,604
C74113,1,end,,,0
C535808,0,ok,gas,gas,4198
C535808,1,ok,unknown,,605
C535808,2,end,,,0
C118912,0,ok,gas,gas,4498
C635938,0,ok,condensed,SOLID (MULL),19715
C635938,1,end,,,0
C1885149,0,ok,gas,gas,4114
C1885149,1,end,,,0
C321142,0,ok,gas,gas,4545
C321142,1,ok,condensed,SOLID (MINERAL OIL MULL),19913
C321142,2,end,,,0
C34113694,0,ok,gas,gas,14075
C3964587,0,ok,gas,gas,4334
C3964587,1,end,,,0
C937144,0,ok,gas,gas,14477
C937144,1,end,,,0
C12078250,0,ok,condensed,LIQUID (NEAT),32798
C12078250,1,end,,,0
C2208266,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),32939
C2208266,1,end,,,0
C18063031,0,ok,gas,gas,13208
C18063031,1,end,,,0
C85118032,0,ok,gas,gas,14179
C85118032,1,end,,,0
C85118043,0,ok,gas,gas,14065
C85118021,0,ok,gas,gas,13992
C85118021,1,end,,,0
C18355754,0,ok,gas,gas,14170
C18355754,1,end,,,0
C98088,0,ok,gas,gas,4187
C400986,0,ok,gas,gas,4515
C400986,1,end,,,0
C121017,0,ok,gas,gas,14254
C121017,1,end,,,0
C393113,0,ok,gas,gas,4523
C393113,1,end,,,0
C116529170,0,ok,condensed,SOLID (NUJOL),19716
C116529170,1,end,,,0
C73972562,0,ok,condensed,SOLID (0.8 mg / 650 mg KBr DISC),32952
C73972562,1,end,,,0
C654182,0,ok,condensed,SOLID (0.8 mg / 650 mg KBr DISC),32963
C654182,1,end,,,0
C98179,0,ok,gas,gas,14207
C98179,1,end,,,0
C402459,0,ok,gas,gas,15164
C402459,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-460 CM^-^1)",32580
C402459,2,end,,,0
C144284253,0,ok,gas,gas,13832
C144284253,1,end,,,0
C114152191,0,ok,gas,gas,13205
C114152191,1,end,,,0
C828273,0,ok,gas,gas,13917
C828273,1,end,,,0
C825832,0,ok,gas,gas,13530
C825832,1,end,,,0
C937008,0,ok,gas,gas,14201
C937008,1,end,,,0
C123973251,0,ok,gas,gas,14126
C123973251,1,end,,,0
C144851616,0,ok,gas,gas,14085
C144851616,1,end,,,0
C77326364,0,ok,gas,gas,14008
C77326364,1,end,,,0
C349019,0,ok,condensed,SOLID (OIL MULL),32758
C349019,1,end,,,0
C459574,0,ok,condensed,"SOLUTION (2% IN CCl4 FOR 3800-1330, 2% IN CS2 FOR 1330-400 CM^-^1)",37721
C459574,1,end,,,0
C456484,0,ok,gas,gas,12453
C456484,1,end,,,0
C455323,0,ok,gas,gas,4163
C455323,1,end,,,0
C456224,0,ok,gas,gas,4297
C456224,1,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32412
C456224,2,end,,,0
C345164,0,ok,gas,gas,4422
C345164,1,end,,,0
C454955,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-460 CM^-^1",37112
C454955,1,end,,,0
C133584,0,ok,condensed,SOLID (NUJOL MULL),17705
C618382,0,ok,condensed,"SOLUTION (2% CCl4 FOR 4000-1325, 2% CS2 FOR 1325-450 CM^-^1)",32530
C618382,1,ok,condensed,"SOLUTION (10% CCl4 FOR 4000-1330, 10% CS2 FOR 1330-450 CM^-^1)",32422
C618382,2,end,,,0
C619589,0,ok,unknown,,602
C619589,1,end,,,0
C88675,0,ok,gas,gas,4387
C88675,1,end,,,0
C5876517,0,ok,gas,gas,14079
C5876517,1,end,,,0
C1945842,0,ok,gas,gas,13112
C1945842,1,end,,,0
C2067847,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-460 CM^-^1",36652
C2067847,1,end,,,0
C21038675,0,ok,condensed,SOLID (1 mg / 500 mg KBr DISC),27601
C21038675,1,end,,,0
C6427663,0,ok,gas,gas,11131
C6427663,1,end,,,0
C7597184,0,ok,condensed,SOLID (OIL MULL),19659
C7597184,1,end,,,0
C2942429,0,ok,gas,gas,13348
C2942429,1,end,,,0
C98273495,0,ok,condensed,SOLUTION (1.75% CHCl3 FOR 2.5-12.2 MICRON) VS SOLVENT,30924
C98273495,1,end,,,0
C121813,0,ok,gas,gas,14036
C121813,1,end,,,0
C118967,0,ok,condensed,solid,156984
C118967,1,end,,,0
C602993,0,ok,condensed,SOLID (MINERAL OIL MULL),19250
C602993,1,end,,,0
C273530,0,ok,gas,gas,4078
C273530,1,end,,,0
C103719,0,ok,gas,gas,4035
C103719,1,ok,condensed,LIQUID (NEAT),19526
C103719,2,end,,,0
C767000,0,ok,gas,gas,4515
C767000,1,ok,condensed,SOLUTION (ETHYL ETHER),26425
C873621,0,ok,gas,gas,4771
C873621,1,end,,,0
C611201,0,ok,gas,gas,4916
C611201,1,end,,,0
C271954,0,ok,gas,gas,5910
C271954,1,end,,,0
C59494,0,ok,condensed,SOLID (MINERAL OIL MULL),21123
C59494,1,end,,,0
C5431447,0,ok,condensed,SOLID (MINERAL OIL MULL),19066
C5431447,1,end,,,0
C19179363,0,ok,gas,gas,14156
C31909587,0,ok,gas,gas,14083
C31909587,1,end,,,0
C5393226,0,ok,unknown,,618
C5393226,1,end,,,0
C555168,0,ok,condensed,"SOLUTION (CCl4 FOR 3800-1330, CS2 FOR 1330-400 CM^-^1)",33202
C555168,1,end,,,0
C552896,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",18969
C552896,1,end,,,0
C99616,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),25480
C99616,1,end,,,0
C81072,0,ok,condensed,SOLID (1 MG / 200 mg KBr DISC),32182
C81072,1,ok,condensed,"SOLID (SPLIT MULL, FLUOROLUBE FOR 3800-1333 AND NUJOL FOR 1333-400 CM ^-^1)",34109
C81072,2,end,,,0
C2845627,0,ok,gas,gas,13861
C2845627,1,end,,,0
C62237,0,ok,gas,gas,4306
C121926,0,ok,gas,gas,4656
C121926,1,end,,,0
C552169,0,ok,gas,gas,14064
C552169,1,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32320
C552169,2,end,,,0
C2620442,0,ok,gas,gas,13805
C2620442,1,end,,,0
C97518,0,ok,gas,gas,4337
C97518,1,ok,condensed,SOLID (MULL),19814
C97518,2,end,,,0
C42454068,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",37188
C42454068,1,end,,,0
C490119,0,ok,gas,gas,14477
C490119,1,end,,,0
C1865016,0,ok,gas,gas,14926
C1865016,1,end,,,0
C619147,0,ok,gas,gas,13415
C619147,1,end,,,0
C616820,0,ok,gas,gas,8638
C616820,1,end,,,0
C85381,0,ok,condensed,SOLID (KBr PELLET),19175
C85381,1,end,,,0
C2382969,0,ok,condensed,SOLID (KBr PELLET),19270
C2382969,1,end,,,0
C934349,0,ok,gas,gas,3622
C934349,1,ok,condensed,SOLID (SPLIT MULL),36492
C934349,2,end,,,0
C88653558,0,ok,gas,gas,13976
C88653558,1,end,,,0
C33898907,0,ok,gas,gas,14001
C33898907,1,end,,,0
C95169,0,ok,gas,gas,4425
C103720,0,ok,gas,gas,4097
C103720,1,ok,condensed,LIQUID (NEAT),32122
C103720,2,end,,,0
C6041287,0,ok,gas,gas,4265
C6041287,1,end,,,0
C149304,0,ok,condensed,SOLID (1.5 mg / 350 mg KBr DISC) VS AIR,36243
C149304,1,end,,,0
C532321,0,ok,unknown,,600
C532321,1,end,,,0
C615598,0,ok,gas,gas,4239
C615598,1,ok,condensed,"SOLUTION (10% CCl4 FOR 2.0-7.5, 10% CS2 FOR 7.5-16.0 MICRON)",32779
C615598,2,end,,,0
C618315,0,ok,gas,gas,4317
C618315,1,end,,,0
C69321604,0,ok,gas,gas,3964
C84483227,0,ok,gas,gas,13869
C84483227,1,end,,,0
C21702841,0,ok,gas,gas,4540
C21702841,1,end,,,0
C609223,0,ok,condensed,SOLID (MINERAL OIL MULL),19253
C609223,1,end,,,0
C2432146,0,ok,gas,gas,5618
C2432146,1,end,,,0
C13979812,0,ok,gas,gas,14219
C13979812,1,end,,,0
C71642165,0,ok,gas,gas,12584
C71642165,1,end,,,0
C578518,0,ok,gas,gas,14175
C578518,1,end,,,0
C589173,0,ok,gas,gas,13982
C589173,1,end,,,0
C62356278,0,ok,gas,gas,14246
C62356278,1,end,,,0
C932774,0,ok,gas,gas,6641
C932774,1,end,,,0
C6627516,0,ok,gas,gas,14262
C622957,0,ok,gas,gas,4508
C622957,1,end,,,0
C131634714,0,ok,gas,gas,12759
C131634714,1,end,,,0
C60633252,0,ok,gas,gas,6456
C60633252,1,end,,,0
C23095058,0,ok,gas,gas,14061
C446480,0,ok,gas,gas,12198
C446480,1,end,,,0
C51437004,0,ok,gas,gas,14220
C51437004,1,end,,,0
C452631,0,ok,gas,gas,14049
C452631,1,end,,,0
C1422533,0,ok,gas,gas,12372
C1422533,1,end,,,0
C4001734,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-460 CM^-^1",32706
C4001734,1,end,,,0
C22726007,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",32860
C22726007,1,end,,,0
C100118,0,ok,gas,gas,3911
C100118,1,end,,,0
C3958574,0,ok,gas,gas,4090
C3958574,1,end,,,0
C60956265,0,ok,gas,gas,12322
C60956265,1,end,,,0
C5794887,0,ok,gas,gas,6499
C5326341,0,ok,gas,gas,13500
C5326341,1,end,,,0
C3958609,0,ok,gas,gas,3967
C3958609,1,end,,,0
C20039912,0,ok,gas,gas,13871
C20039912,1,end,,,0
C772338,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",33027
C5344785,0,ok,gas,gas,12267
C5344785,1,end,,,0
C95750,0,ok,gas,gas,4270
C95750,1,end,,,0
C95738,0,ok,gas,gas,4329
C95738,1,end,,,0
C118694,0,ok,gas,gas,4256
C118694,1,end,,,0
C19398619,0,ok,gas,gas,4244
C19398619,1,end,,,0
C611198,0,ok,gas,gas,4276
C611198,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-450 CM^-^1)",28573
C611198,2,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1335, 10% CS2 FOR 1335-450 CM^-^1)",32722
C611198,3,ok,condensed,SOLID (MULL),20266
C611198,4,end,,,0
C104836,0,ok,gas,gas,4393
C104836,1,end,,,0
C16019311,0,ok,condensed,LIQUID (NEAT),19526
C67487358,0,ok,gas,gas,13955
C67487358,1,end,,,0
C5814062,0,ok,gas,gas,14273
C5814062,1,end,,,0
C36765012,0,ok,condensed,SOLID (1 mg / 500 mg KBr DISC),27598
C61827712,0,ok,condensed,SOLID (OIL MULL),24571
C61827712,1,end,,,0
C64127000,0,ok,condensed,SOLID (KBr DISC),32990
C64127000,1,end,,,0
C46292824,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),32778
C46292824,1,end,,,0
C1984594,0,ok,gas,gas,5293
C553822,0,ok,gas,gas,4227
C553822,1,end,,,0
C33719743,0,ok,gas,gas,4866
C33719743,1,end,,,0
C36404305,0,ok,gas,gas,12791
C36404305,1,end,,,0
C1984583,0,ok,gas,gas,13902
C1984583,1,ok,unknown,,655
C1984583,2,end,,,0
C1984652,0,ok,gas,gas,4440
C1984652,1,end,,,0
C1124078,0,ok,gas,gas,4421
C1124078,1,end,,,0
C5307993,0,ok,gas,gas,12623
C5307993,1,end,,,0
C1570656,0,ok,unknown,,613
C1570656,1,end,,,0
C15258738,0,ok,gas,gas,14254
C15258738,1,end,,,0
C34145056,0,ok,gas,gas,4644
C34145056,1,end,,,0
C1805329,0,ok,gas,gas,14163
C1805329,1,end,,,0
C80563866,0,ok,gas,gas,12449
C80563866,1,end,,,0
C116401628,0,ok,unknown,,626
C116401628,1,end,,,0
C2767773,0,ok,unknown,,631
C2767773,1,end,,,0
C7205905,0,ok,gas,gas,4324
C7205905,1,end,,,0
C59293673,0,ok,gas,gas,11901
C59293673,1,end,,,0
C36480407,0,ok,gas,gas,14037
C36480407,1,end,,,0
C456428,0,ok,gas,gas,4325
C456428,1,end,,,0
C443834,0,ok,gas,gas,4619
C443834,1,end,,,0
C352114,0,ok,gas,gas,4202
C352114,1,end,,,0
C345357,0,ok,gas,gas,4310
C452733,0,ok,gas,gas,14240
C452733,1,end,,,0
C33406961,0,ok,gas,gas,13907
C33406961,1,end,,,0
C85089312,0,ok,gas,gas,13174
C85089312,1,end,,,0
C56456509,0,ok,gas,gas,12592
C56456509,1,end,,,0
C445056,0,ok,gas,gas,13418
C445056,1,end,,,0
C170924524,0,ok,gas,gas,14128
C116529341,0,ok,condensed,SOLID (NUJOL MULL),17770
C116529341,1,end,,,0
C33184484,0,ok,gas,gas,14226
C33184484,1,end,,,0
C5100981,0,ok,gas,gas,13774
C5100981,1,end,,,0
C89813569,0,ok,condensed,SOLID (NUJOL MULL),18394
C89813569,1,end,,,0
C98273939,0,ok,condensed,SOLID (0.8 mg / 650 mg KBr DISC),32898
C98273939,1,end,,,0
C619567,0,ok,gas,gas,4043
C618484,0,ok,gas,gas,13157
C618484,1,end,,,0
C121868,0,ok,gas,gas,4364
C121868,1,end,,,0
C100141,0,ok,gas,gas,3961
C100141,1,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1300, 10% IN CS2 FOR 1300-650, AND 10% IN CCl4 FOR 650-250 CM^-^1) VERSUS SOLVENT",27410
C100141,2,ok,condensed,SOLID (2.0 mg / 300 mg KBr DISC),34103
C612237,0,ok,gas,gas,3917
C612237,1,end,,,0
C13290749,0,ok,gas,gas,4211
C13290749,1,end,,,0
